"","Easting","Northing","Purprice","BldIntWr","BldPostW","Bld60s","Bld70s","Bld80s","TypDetch","TypSemiD","TypFlat","GarSingl","GarDoubl","Tenfree","CenHeat","BathTwo","BedTwo","BedThree","BedFour","BedFive","NewPropD","FlorArea","NoCarHh","CarspP","ProfPct","UnskPct","RetiPct","Saleunem","Unemploy","PopnDnsy"
"57379",544000,186900,39000,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,87.492801813,52.0161,28.8425,0,10,90,11.2,120.8497,6.90377
"57380",543900,184700,39500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.941504282,35.1064,40.6566,0,0,80,3.1579,82.58537,10.35088
"57381",543800,184500,81000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,111.45579849,56.8627,28.9855,0,0,20,7.8125,91.18935,3.80761
"57382",545700,185100,79000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,96.595025356,42.4242,30.2575,0,11.1111,88.8889,12.093,94.42847,3.88007
"57383",546400,184200,65500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,99.00990099,17.1429,45.8042,0,0,63.6364,5.2288,70.44935,32.87982
"57384",544100,187900,57000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,93.344231234,33.0357,39.1534,0,0,54.5455,8.5911,28.8941,4.72441
"57385",546000,187600,39950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.402726952,27.8607,49.1936,18.1818,0,72.7273,7.3171,93.56084,10.06493
"57386",546300,187500,73000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,94.737428715,27.8607,49.1936,18.1818,0,72.7273,7.3171,93.56084,10.06493
"57387",546400,187900,68000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,107.7406052,12.5,52.1739,13.3333,0,40,4.461,77.07666,14.72393
"57388",545200,186600,60000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,114.33507328,14.4231,47.2509,0,0,28.5714,5.6291,106.268,7.50408
"57389",545900,186800,76500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,104,40.1961,24.3986,0,0,20,10.4,81.24625,11.59875
"57390",542300,188700,95000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,111.45579849,56.0976,28.5417,0,8.3333,41.6667,13.089,22.35574,5.49451
"57391",542400,188400,48000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,53.5714,28.8018,0,16.6667,200,10.2857,60.637,9.2827
"57392",543500,190600,119500,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,125,24.5614,45.7831,7.6923,0,69.2308,5.5147,46.84522,6.95652
"57393",543700,189500,64000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,80,33.5079,36.2031,0,8.3333,41.6667,5.7269,74.15048,7.83132
"57394",544500,188900,66000,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,82,54.3956,30.9456,0,0,128.5714,5.1282,79.01741,8.72375
"57395",544400,191000,78000,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,106,50.5747,34.8921,28.5714,0,85.7143,7.4324,57.80791,10.31128
"57396",544800,191400,68500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,102,70.0483,14.4788,0,10,40,26.9461,70.18707,5.73614
"57397",545300,192400,78000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,84,29.1457,43.7352,7.1429,0,42.8571,7.197,67.58221,7.57576
"57398",541400,192600,68500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,102,6.4039,53.4669,0,0,35.7143,4.7619,54.48292,13.55556
"57399",541600,192300,121000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,153.99476158,26.0116,42.9515,14.2857,7.1429,21.4286,8.9069,88.26298,12.1447
"57400",541800,190100,70000,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,95,17.3684,37.833,0,8.3333,41.6667,7.931,35.53717,3.56506
"57401",541600,190100,70000,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,95,7.0093,53.1818,36.8421,0,10.5263,3.0986,20.03719,7.60668
"57402",541600,190100,94500,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,85.449445507,19.8895,45.8875,0,0,23.0769,3.876,65.06187,6.61896
"57403",542500,191600,127500,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,127.4311296,30.5389,43.4109,8.3333,0,8.3333,6.8441,167.1345,20.21277
"57404",539200,191800,60000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.61950848,35.8289,44.3787,0,0,38.4615,4.7872,62.4826,9.71993
"57405",517300,170100,74000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.659874055,51.6432,24.0296,6.6667,13.3333,20,5.5046,76.10229,3.85604
"57406",518200,170000,65000,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,98.824141326,46.2687,37.6,33.3333,11.1111,33.3333,6,29.08561,7.75862
"57407",521300,168100,81000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,106.81180688,60.9756,19.2983,0,0,37.5,21.4765,109.393,8.42333
"57408",522800,168000,70000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,86.285363996,63.6943,17.2973,0,0,33.3333,20.2247,124.0023,9.61969
"57409",522900,167700,73500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,84.520647187,46.0227,31.3472,10,10,60,9.2437,65.01448,11.79625
"57410",521700,168100,79000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,87.771441309,43.2099,31.5166,0,10,30,12.2951,92.08606,16.66667
"57411",522400,165300,125000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,106,53.4483,23.2099,9.0909,0,18.1818,17.1674,101.9729,16.18799
"57412",523000,165800,68000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,71.145951368,47.0086,33.0579,33.3333,16.6667,0,16.4384,146.557,12.39243
"57413",522400,166600,88000,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,90.650716104,45.679,35.5102,0,6.25,25,10.0806,74.40331,15.43027
"57414",522300,164900,60000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,69.659874055,47.6191,33.9535,0,0,50,7.377,125.4778,12.65207
"57415",523900,165800,59250,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,75,23.7569,42.3888,6.6667,6.6667,20,5.283,157.6828,11.11111
"57416",523700,166000,74000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,77.090260621,20.3488,37.6543,25,0,25,6.4815,51.9734,9.66057
"57417",519700,167900,63000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,76,63.6816,21.0797,0,0,30.7692,12.7389,39.40876,21.95122
"57418",518800,167700,65000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,70,43.75,32.1149,0,7.6923,30.7692,7.0755,113.4023,8.08314
"57419",520300,166000,92000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,102,51.2111,22.6191,0,7.6923,61.5385,19.7674,117.8808,12.45211
"57420",519700,167600,77000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,86,37.8261,32.6923,6.6667,13.3333,33.3333,9.2527,27.02701,9.14761
"57421",518700,165500,92500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.257332863,49.375,30.03,12.5,12.5,50,13.6095,70.39133,3.4642
"57422",531100,183400,68000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60.093251351,40,39.413,0,12.5,175,5.2326,85.66946,15.70997
"57423",531100,183400,70000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,78.947857262,30.6011,32.8125,0,6.6667,6.6667,12.5,97.65887,11.94332
"57424",531400,184300,85000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,58.049895046,37.1429,36.952,16.6667,0,50,6.7568,30.90496,11.02204
"57425",531900,183900,95000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,90.557836271,61.1765,18.2279,0,0,100,21.4286,34.53973,14.89362
"57426",528200,190000,40000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60.000371519,44.086,35.8491,8.3333,16.6667,41.6667,11.4679,64.1746,16.82028
"57427",528300,191000,70000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.015882451,48.9051,30.7143,10,0,20,8.8542,199.1579,18.71921
"57428",528500,189600,63000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,78.947857262,49.7608,30.9134,8.3333,8.3333,41.6667,16.3636,192.3773,7.22543
"57429",529000,189400,50000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.944680772,40.3727,38.5915,11.1111,0,55.5556,7.9208,119.085,8.95954
"57430",527500,191900,45000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,56.749577397,46.1539,37.6623,0,0,0,5.5046,0,0
"57431",526000,192200,62000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72.724908513,44.5888,25.2696,0,9.0909,54.5455,14.8148,120.0989,13.1579
"57432",529100,195700,105000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,117.77162707,1.8779,59.2471,11.1111,0,0,3.8147,14.84496,4.05797
"57433",529600,193700,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64.087084131,6.4935,55.521,5,0,0,3.4121,8.01969,2.51572
"57434",532100,188900,84000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,126.31657162,26.0606,48.3376,11.1111,11.1111,66.6667,7.1038,47.75409,3.00547
"57435",532100,188900,99995,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,144.14949938,15.1163,55.6989,0,0,21.4286,3.3962,14.87054,2.83019
"57436",534600,191700,145000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,209.90842049,16.4948,52.1739,12.5,12.5,0,5.298,56.9327,10.82024
"57437",534500,190200,62000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,91.765274088,12.8571,53.2228,8.3333,0,50,4.2857,81.17628,3.82695
"57438",533800,192300,41000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.656697565,32.4324,34.7222,50,0,33.3333,10.303,48.64334,8.66142
"57439",533400,192800,59000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,86.656883324,23.1959,37.6623,9.0909,9.0909,63.6364,8.3333,3.48384,13.67089
"57440",534400,192100,67000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57.678375717,41.2037,34.1317,36.3636,0,72.7273,8.2969,26.7823,4.70086
"57441",530100,187400,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,83.591848866,46.2555,31.2381,18.1818,0,72.7273,9.5057,50.56004,8.66935
"57442",526200,189600,60000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,74.768264819,29.108,35.8696,12.5,0,18.75,9.1772,38.86249,7.72532
"57443",527500,188600,140500,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,153.25172292,30.8642,29.5833,0,18.1818,36.3636,6.9264,48.54811,11.26437
"57444",527000,193300,127000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,130.0317649,24.8756,40.3846,12.5,0,12.5,5.3512,80.46292,10
"57445",529800,190800,122000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,109.50532201,13.6,42.1652,0,0,9.0909,7.4286,90.90755,9.94036
"57446",525400,191600,60000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,120.7437817,38.0952,34.0476,6.25,0,6.25,9.0535,57.64896,12.91667
"57447",526500,190700,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92.879832073,52.4272,24.1176,0,7.6923,30.7692,19.685,57.12173,13.4
"57448",531400,188200,55000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.405903442,24.2038,35.8811,6.6667,20,6.6667,11.0048,56.08528,9.93915
"57449",531200,187900,63000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,57.678375717,47.6191,28.6036,0,0,40,12,89.7074,8.44063
"57450",532200,185000,50000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,55.727899244,27.1028,35.4232,0,14.2857,35.7143,10.7843,51.17422,9.07563
"57451",529100,187600,80000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,74.303865659,47.1698,20.6667,0,0,0,26.5823,61.65537,8.28729
"57452",529000,187300,63500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,71.981869857,34.0909,28.2374,5.8824,11.7647,0,12.8472,88.47779,5.84879
"57453",529800,185900,246500,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,243.43803986,54.386,23.1651,10,40,30,10.582,21.49075,9.38124
"57454",531200,184600,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.337878253,41.4966,31.1573,0,0,7.6923,15.3488,57.67544,7.80288
"57455",530200,185400,65500,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,99.381420318,34.9727,45.6044,14.2857,0,28.5714,9.0476,74.97261,13.74663
"57456",527300,181900,62000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,74.303865659,29.4118,50.5568,17.6471,5.8824,23.5294,6.383,5.27889,30.71429
"57457",521400,185900,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85,18.0412,43.6874,0,0,70,5.9041,100.9881,4.05117
"57458",522000,185400,47000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65,20.202,42.1875,0,0,45.4545,5.0781,68.41731,4.90463
"57459",521600,185700,77500,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,132.81815986,25.5474,25.4647,0,11.1111,11.1111,18.6813,116.0358,1.89873
"57460",521300,185900,68500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,90.557836271,48.5075,19.4444,0,0,14.2857,24.6512,77.49961,6.30252
"57461",523100,183100,69500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,95.666227035,37.4101,22.479,0,0,9.0909,18.75,58.40604,7.27969
"57462",522500,183100,65000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64.087084131,24.2915,43.6221,5.5556,0,33.3333,6.5015,39.26153,6.98152
"57463",520300,184000,62000,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,94.273029554,17.6707,53.2203,0,0,90,4.059,33.17147,7.43945
"57464",520800,184100,68000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,120.7437817,25.5605,41.6244,12.5,6.25,18.75,7.8431,34.40197,10.59322
"57465",524800,188800,181500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,187.15286163,22.1106,42.7435,33.3333,0,13.3333,3.1915,40.87177,8.9317
"57466",524200,185700,36000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32.507941226,28.5714,44.1501,15,0,5,3.663,34.16335,4.57038
"57467",523300,186100,97000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,130.96056322,16.6667,46.6238,5.5556,5.5556,16.6667,4.8338,6.0625,4.73773
"57468",522200,186100,63000,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,98.917021158,11.0294,50.9852,16.6667,0,100,6.7797,80.00476,6.62768
"57469",521700,186800,110000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,107.7406052,41.844,40.4762,0,0,20,8.8608,42.3148,6.5445
"57470",527500,184900,195000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,97.988222837,50.9934,27.9635,0,0,10,11.7647,77.22366,10.47009
"57471",523500,190100,100000,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,157.89571452,36.0656,22.3587,0,0,10,16.5775,102.8129,6.88976
"57472",522500,188100,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.402726952,11.0294,50.9852,16.6667,0,100,6.7797,80.00476,6.62768
"57473",522100,188200,80000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81,30.3867,44.7592,0,0,30.7692,10.2326,107.0995,4.07725
"57474",525100,185000,152000,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,184.83086583,50.3546,22.2513,0,33.3333,11.1111,21.6868,115.305,5.92105
"57475",524700,185300,145000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,106.81180688,38.5714,22.5322,0,20,20,16.4502,20.88385,6.86869
"57476",525800,184900,88000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60.371890848,29.5858,37.415,10,0,40,9.2742,101.6749,5.2356
"57477",525300,184900,191500,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,159.75331117,46.4567,18.1395,0,27.2727,0,19.0217,85.16098,4.67446
"57478",525700,184100,71000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,68.266676574,29.8508,39.1039,0,0,58.3333,7.0093,21.26076,9.87013
"57479",524900,183600,62000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,78.947857262,28.5714,46.4815,0,7.1429,71.4286,6.1453,17.59809,3.61842
"57480",523800,184400,122000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,53.870302602,27.6699,36.3636,9.0909,9.0909,81.8182,10.7143,76.31403,9.25926
"57481",521200,189200,68000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,69.659874055,35,34.5756,0,18.1818,72.7273,6.0086,121.4493,4.69043
"57482",520600,186700,68000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,83.591848866,36.5297,34.5309,8.3333,8.3333,41.6667,11.0638,60.60064,7.40741
"57483",551400,188300,50000,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,63.15828581,36.5297,34.5309,8.3333,8.3333,41.6667,11.0638,60.60064,7.40741
"57484",551800,188600,44500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.511117716,10.3448,48.289,0,5.5556,11.1111,6.3604,75.98304,6.81818
"57485",551400,188600,68500,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,124.92337414,24.6753,41.8239,0,13.3333,20,11.4943,23.36895,8.43585
"57486",551100,191500,78000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,133.74695819,17.4359,52.4193,0,0,38.4615,5.6962,10.75813,4.92424
"57487",550000,186100,62500,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,80.991213568,19.8068,47.3485,6.6667,13.3333,26.6667,6.3545,35.49961,11.52941
"57488",550500,184300,60000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.662864786,45.5357,28.1867,8.3333,0,58.3333,13.1474,49.16417,8.1448
"57489",552200,188100,78000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,97.523823677,31.0345,54.7945,0,0,33.3333,2.9557,92.16863,6.32689
"57490",552800,187700,51000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,52.012705961,37.3272,41.9134,0,7.1429,42.8571,8.642,67.2732,9.90654
"57491",553900,189200,36000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.582319395,37.0558,31.9185,0,16.6667,33.3333,14.0894,31.81897,9.35115
"57492",553300,189100,60500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,76,27.6498,35.0158,0,7.1429,35.7143,12.9252,22.30261,2.73312
"57493",552700,185800,45000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,76.1614623,30.8943,31.9519,0,13.3333,40,10.5714,77.80288,8.86598
"57494",551600,184100,60000,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,55.727899244,23.2044,38.3269,0,0,45.4545,17.2161,20.77998,9.42529
"57495",552000,184100,73000,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,96,16.9154,43.8078,6.25,0,25,6.0606,40.9851,14.31871
"57496",551000,182900,74995,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,76,31.8182,31.9328,25,0,0,5.3571,58.36622,8.18859
"57497",551700,183300,41000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.953838723,24.2424,43.9597,31.25,6.25,37.5,5.8997,51.04921,8.83534
"57498",552600,182600,105000,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,120,22.7053,45.6522,28.5714,0,28.5714,6.2718,48.90373,12.72727
"57499",556500,186500,70000,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,92.415432913,24.6696,41.6526,6.25,0,12.5,7.5908,74.63515,3.40136
"57500",554100,192300,72000,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,88.23584047,69.0722,18.3511,0,0,100,14.5985,42.40854,7.75194
"57501",550300,190200,90000,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,136.06895399,21.8085,47.7273,30.7692,0,38.4615,2.5424,95.17587,10.20067
"57502",549600,190400,67400,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,100.31021864,38.9671,35.4508,0,16.6667,33.3333,9.5436,56.92023,6.49547
"57503",549700,189300,51000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,81,51.8717,19.5212,0,0,50,22.0096,113.4727,4.04355
"57504",548500,186900,50000,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,73.375067338,29.3814,35.7394,5.5556,5.5556,5.5556,12.987,8.71428,3.49162
"57505",547800,185700,52000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,74.768264819,46.9697,26.3265,0,0,30,13.5849,165.3122,9.01408
"57506",548500,184400,79000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,80,51.417,27.4549,8.3333,8.3333,58.3333,13.1783,14.72096,4.16667
"57507",537500,176000,47000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.570170713,51.417,27.4549,8.3333,8.3333,58.3333,13.1783,14.72096,4.16667
"57508",535600,176800,74000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,104.58269091,37.6518,33.7559,15.3846,0,30.7692,9.7315,54.51931,4.17423
"57509",534300,176000,75000,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,72,12.3894,54.2484,11.1111,0,22.2222,4.7059,51.17041,12.28448
"57510",535500,179900,45000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.944680772,22.3485,52.6882,6.25,0,43.75,3.7975,28.91459,8.60534
"57511",534000,170300,66000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,131.23920272,19.5531,41.8112,0,6.25,12.5,6.1594,51.60498,6.81818
"57512",535300,170600,52000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,67.709397581,16.6667,34.676,0,0,0,5.1136,50.99139,5.6042
"57513",535000,169400,52500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,39.6313,34.4231,0,0,66.6667,12.7049,28.91111,5.60272
"57514",535000,169300,125000,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,206,64.2857,15.9236,18.1818,9.0909,63.6364,20.332,94.52365,6.75182
"57515",533100,171700,68000,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,96.595025356,34.2723,30.2251,20,0,26.6667,15.2493,47.8465,5.59441
"57516",532500,172500,74500,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,147,27.3292,37.284,0,7.6923,7.6923,6.2015,72.05642,9.38215
"57517",535000,174300,45000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.628852191,46.5909,34.8993,16.6667,0,0,11.3043,138.0581,21.89055
"57518",534600,174100,80000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,171.82768934,54.1177,27.6471,12.5,0,0,11.1111,356.721,25.47771
"57519",534400,174400,33000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73.375067338,34.6774,43.0962,0,8.3333,8.3333,11.5385,141.8055,6.02679
"57520",534200,168700,68000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,105.4186094,33.5571,43.4783,11.1111,11.1111,22.2222,12.6638,28.92581,0.69444
"57521",533800,168700,122000,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,131.88936154,46.2185,39.0947,12.5,12.5,50,7.0922,138.5836,7.01754
"57522",533600,169100,37500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,46.3158,39.2962,18.1818,0,54.5455,10.0629,34.80228,36.72566
"57523",532900,167500,63000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,89.16463879,38.3234,37.971,7.6923,0,30.7692,11.6959,43.2878,15.64626
"57524",534000,168400,65000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,134.67575651,32.6316,43.5443,14.2857,0,28.5714,2.1739,59.42665,15.56196
"57525",534500,171400,57000,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,133.93271785,33.6842,35.4701,15.3846,15.3846,30.7692,11.2245,58.71629,16.28788
"57526",547400,180700,53000,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,96,42.7083,36.7123,18.1818,9.0909,45.4545,7.2072,84.14404,17.27494
"57527",547500,180400,62000,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,103.0966136,65.1613,22.0217,33.3333,0,33.3333,14.2857,120.3116,23.86364
"57528",547500,180700,260000,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,170,22.7723,41.0305,0,7.1429,28.5714,6.6901,88.5692,14.07563
"57529",539700,177300,177000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,173,32.8283,34.8425,0,0,35.7143,12.5461,90.3376,10.31941
"57530",540100,175300,110000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,141,71.1111,15.9737,0,0,133.3333,13.7566,104.9848,8.3004
"57531",541100,175200,75100,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,79,8.2873,49.2565,0,0,50,3.4221,23.01993,5.76577
"57532",541100,175200,83000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,95.666227035,55.8621,22.6087,9.0909,9.0909,18.1818,16.0976,139.8529,11.99324
"57533",539900,175000,51400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,79.876655583,28.0172,40.0716,11.7647,5.8824,17.6471,6.8345,64.10556,9.88142
